id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
627187,d14fa12b-42cf-4c6c-8de6-cb9e6d8d1495,2013-01-20 11:14:28,2013-01-20,2013-01-20 05:44:28 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-16 08:28:19 UTC,2020-01-16 00:17:08 UTC,research,CC-BY,http://www.inaturalist.org/observations/627187,https://inaturalist-open-data.s3.amazonaws.com/photos/789061/medium.JPG,,,,3,0,false,,Durgapur,23.499627,87.305314,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Lantana camara,Lantana camara,common lantana,Plantae,50333
635810,9a107580-9a1b-4817-b651-a96b716b0d6a,,,,Hawaii,11318,satishnikam,Satish Nikam,2014-04-21 14:10:44 UTC,2014-04-21 14:11:11 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/635810,https://inaturalist-open-data.s3.amazonaws.com/photos/799675/medium.jpg,,,,0,0,false,,kurvande,18.701228,73.388553,7623,,,,7623,,,false,,,,Raigarh,Maharashtra,India,Maharashtra,Raigarh,Siam Weed(Chromolaena odorata),Chromolaena odorata,Siam weed,Plantae,199400
640715,b4c6a61a-cd35-4e56-864e-d2cc67f097c7,2013-03-31 17:34:36,2013-03-31,2013-03-31 12:04:36 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-24 05:51:39 UTC,2020-01-16 00:20:35 UTC,research,CC-BY,http://www.inaturalist.org/observations/640715,https://inaturalist-open-data.s3.amazonaws.com/photos/807327/medium.JPG,,,,1,0,false,,Durgapur Barrage,23.484493,87.299682,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
640837,809f7302-56b7-47ba-a0fc-3914ea7eba3a,2014-04-18,2014-04-18,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-04-24 13:06:57 UTC,2023-01-21 16:30:50 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/640837,https://inaturalist-open-data.s3.amazonaws.com/photos/807619/medium.JPG,,,,1,0,false,,Neyar Dam,8.53505,77.172242,6882,,,,6882,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Hairy Croton,Croton hirtus,Hairy Croton,Plantae,282215
642450,5403c7af-fa93-4071-8a90-d360c3444294,2014-04-24 12:02:23,2014-04-24,2014-04-24 06:32:23 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-25 16:25:04 UTC,2020-01-16 00:20:54 UTC,research,CC-BY,http://www.inaturalist.org/observations/642450,https://inaturalist-open-data.s3.amazonaws.com/photos/809691/medium.JPG,,,,1,0,false,,Durgapur,23.499666,87.3054,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,antigonon leptopus,Antigonon leptopus,Coral Vine,Plantae,48380
642469,e8c510c1-3568-4cec-a8a7-e6310218e04e,2014-04-25 17:11:16,2014-04-25,2014-04-25 11:41:16 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-25 16:30:33 UTC,2020-01-16 00:21:02 UTC,research,CC-BY,http://www.inaturalist.org/observations/642469,https://inaturalist-open-data.s3.amazonaws.com/photos/809712/medium.JPG,,,,1,0,false,,Durgapur,23.499627,87.305185,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Ipomoea hederifolia,Ipomoea hederifolia,scarlet creeper,Plantae,126300
642471,ccafe79d-2317-4c1d-b0d0-4a5968aa518e,2012-10-22 11:24:17,2012-10-22,2012-10-22 05:54:17 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-25 16:35:49 UTC,2020-01-16 00:21:14 UTC,research,CC-BY,http://www.inaturalist.org/observations/642471,https://inaturalist-open-data.s3.amazonaws.com/photos/809715/medium.JPG,,,,2,0,false,,Durgapur,23.495809,87.287976,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Ipomoea carnea fistulosa,Ipomoea carnea fistulosa,,Plantae,236503
642475,11cbb53a-e7ee-4f28-a7f1-625640a79aee,2014-04-25 17:05:13,2014-04-25,2014-04-25 11:35:13 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-25 16:40:16 UTC,2014-04-25 16:41:35 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/642475,https://inaturalist-open-data.s3.amazonaws.com/photos/809723/medium.JPG,,,,0,0,false,,Durgapur,23.499587,87.305056,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Amaranthus spinosus,Amaranthus spinosus,spiny amaranth,Plantae,62917
643564,2f78b5a9-6a04-4e1a-93e7-0867f72ace63,2013-07-31 17:21:19,2013-07-31,2013-07-31 11:51:19 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-26 05:16:12 UTC,2024-12-27 04:26:45 UTC,research,CC-BY,http://www.inaturalist.org/observations/643564,https://inaturalist-open-data.s3.amazonaws.com/photos/810761/medium.JPG,,,,1,0,false,,Durgapur,23.499705,87.305228,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Mirabilis jalapa,Mirabilis jalapa,Marvel of Peru,Plantae,50616
643735,3e24bcd7-15ee-4060-9747-51aec0d2b77d,2014-02-14 14:54:07,2014-02-14,2014-02-14 09:24:07 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-04-26 09:54:58 UTC,2025-05-04 09:27:29 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/643735,https://inaturalist-open-data.s3.amazonaws.com/photos/810927/medium.JPG,,,,0,0,false,,Durgapur,23.499509,87.3054,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Sonchus oleraceus,Sonchus oleraceus,Common Sow-thistle,Plantae,53294
671626,c45c5d3c-792e-428d-a584-0d870c6f760e,2014-05-10,2014-05-10,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-05-11 05:20:31 UTC,2023-01-30 09:13:05 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/671626,https://inaturalist-open-data.s3.amazonaws.com/photos/846026/medium.JPG,,,"This is a shrub very common in Kuttanad. Its fruits are as big or small as peanuts. I was tempted to fry them and eat it. The color of its leaves display different share from green to red.

A declared noxious weed.
http://www.daff.qld.gov.au/plants/weeds-pest-animals-ants/weeds/preventing-weed-spread/ways-to-prevent-weed-spread",2,0,false,,punchakkari,8.452554,76.974387,1208,,,,1208,,open,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,紅葉麻瘋樹,Jatropha gossypiifolia,Bellyache Bush,Plantae,119099
676760,a6a9fd6a-f3bb-4822-9311-4318f99e7ea5,2014-05-14 11:05:07,2014-05-14,2014-05-14 05:35:07 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-05-14 06:20:51 UTC,2017-10-19 03:32:41 UTC,research,CC-BY,http://www.inaturalist.org/observations/676760,https://inaturalist-open-data.s3.amazonaws.com/photos/852519/medium.JPG,,,,1,0,false,,Durgapur,23.499508,87.305142,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Pilea microphylla,Pilea microphylla,artillery plant,Plantae,69172
685171,b7c218ff-20ad-4101-a1f2-4786edda9608,2013-09-29,2013-09-29,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-05-19 12:47:17 UTC,2024-03-29 06:55:14 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/685171,https://inaturalist-open-data.s3.amazonaws.com/photos/862415/medium.jpg,,,,2,0,false,,aruvippuram,8.424494,77.098174,873,,,,873,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Air Plant,Kalanchoe pinnata,Air Plant,Plantae,164333
694417,cda68516-3c4a-4797-ae7e-efc19c20efcf,2014-05-19 09:02:52,2014-05-19,2014-05-19 03:32:52 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-05-23 05:33:57 UTC,2019-10-31 18:43:39 UTC,research,CC-BY,http://www.inaturalist.org/observations/694417,https://inaturalist-open-data.s3.amazonaws.com/photos/871654/medium.JPG,,,,2,0,false,,Puri,19.783744,85.787606,,,,,,,,false,,,,Puri,Odisha,India,Odisha,Puri,Opuntia dillenii,Opuntia dillenii,Erect Pricklypear,Plantae,274370
699247,1da6a98f-2d91-449d-a883-805ad4a58a6a,2014-05-19 08:51:18,2014-05-19,2014-05-19 03:21:18 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-05-26 15:08:56 UTC,2018-03-03 15:22:51 UTC,research,CC-BY,http://www.inaturalist.org/observations/699247,https://inaturalist-open-data.s3.amazonaws.com/photos/877105/medium.JPG,,,,1,0,false,,Puri,19.78258,85.78846,,,,,,,,false,,,,Puri,Odisha,India,Odisha,Puri,Heliotropium indicum,Heliotropium indicum,Indian Heliotrope,Plantae,83492
758968,cbc03eee-bdc5-4989-80d7-78e6d9a12e43,2014-05-24,2014-05-24,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-06-29 09:49:15 UTC,2019-06-27 15:55:37 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/758968,https://inaturalist-open-data.s3.amazonaws.com/photos/954042/medium.JPG,,,,2,0,false,,Kallar,8.709838,77.129101,492,,,,492,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,painted leaf,Euphorbia cyathophora,painted leaf,Plantae,77109
770235,f8ce0e7d-d6e1-4569-8bc0-4c8ded245c50,2014-07-05 12:05:47,2014-07-05,2014-07-05 06:35:47 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-07-05 15:51:12 UTC,2019-07-24 10:24:00 UTC,research,CC-BY,http://www.inaturalist.org/observations/770235,https://inaturalist-open-data.s3.amazonaws.com/photos/967466/medium.JPG,,,,3,0,false,,Durgapur,23.491106,87.305679,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Datura fastuosa,Datura innoxia,downy thorn-apple,Plantae,161639
773465,eb03844e-8a8e-4416-ad86-c4aa1a5cec8e,2014-07-06,2014-07-06,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-07-07 16:43:30 UTC,2024-04-18 15:58:18 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/773465,https://inaturalist-open-data.s3.amazonaws.com/photos/971317/medium.JPG,,,,2,0,false,,Punchakkary,8.452554,76.974387,1208,,,,1208,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Dwarf Morning Glory,Evolvulus nummularius,Dwarf Morning Glory,Plantae,83417
786936,4f739d17-4a5e-4356-b41e-b69d416e99b8,2014-07-16 11:35:59,2014-07-16,2014-07-16 06:05:59 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-07-16 08:47:37 UTC,2019-07-27 07:59:23 UTC,research,CC-BY,http://www.inaturalist.org/observations/786936,https://inaturalist-open-data.s3.amazonaws.com/photos/988988/medium.JPG,,,,3,0,false,,Durgapur,23.558254,87.339475,243,,,,243,,open,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Eclipta prostrata,Eclipta prostrata,false daisy,Plantae,76765
788361,7d9669e7-29df-4e46-928b-f8961369dbcb,2014-07-17 10:59:45,2014-07-17,2014-07-17 05:29:45 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-07-17 10:24:50 UTC,2019-07-24 10:15:13 UTC,research,CC-BY,http://www.inaturalist.org/observations/788361,https://inaturalist-open-data.s3.amazonaws.com/photos/991284/medium.JPG,,,,2,0,false,,Durgapur,23.554517,87.337329,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Jatropha gossypiifolia,Jatropha gossypiifolia,Bellyache Bush,Plantae,119099
798510,47cff767-72c8-499e-9c8c-51be73647d3e,2014-07-20,2014-07-20,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-07-23 16:59:13 UTC,2021-01-08 23:18:32 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/798510,https://inaturalist-open-data.s3.amazonaws.com/photos/1005302/medium.JPG,,,,2,0,false,,Ponmudi,8.759942,77.116875,1745,,,,1745,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Bur Marigolds,Bidens pilosa,Hairy Beggarticks,Plantae,50203
799799,7eb432e6-06c0-4fca-a6b5-44bdf1d437bc,2014-07-23 11:04:30,2014-07-23,2014-07-23 05:34:30 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-07-24 13:33:38 UTC,2017-03-05 02:02:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/799799,https://inaturalist-open-data.s3.amazonaws.com/photos/1007057/medium.JPG,,,,1,0,false,,Durgapur,23.544209,87.318017,,,,,,,open,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Tecoma stans,Tecoma stans,yellow trumpet flower,Plantae,48363
804088,24a7d422-5e80-4210-baad-dbaafb71f724,2014-07-26,2014-07-26,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-07-27 17:30:03 UTC,2024-01-09 12:42:17 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/804088,https://inaturalist-open-data.s3.amazonaws.com/photos/1013113/medium.JPG,,,,2,0,false,,Punchakkary,8.452554,76.974387,1208,,,,1208,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Dwarf Morning Glory,Evolvulus nummularius,Dwarf Morning Glory,Plantae,83417
807086,fcd94bc3-8307-421c-96be-070f862f6297,,,,Chennai,46285,vinothkumar,Vinoth Kumar Rajalingam,2014-07-29 13:23:11 UTC,2019-08-05 03:05:19 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/807086,https://inaturalist-open-data.s3.amazonaws.com/photos/1017178/medium.jpg,,,,3,1,false,,coimbatore tidel,11.031723,77.018663,244,,,,244,,,false,,,,Coimbatore,Tamil Nadu,India,Tamil Nadu,Coimbatore,common lantana,Lantana camara,common lantana,Plantae,50333
807131,a5873189-12f4-4257-bc8c-38949aeba9f3,2014-07-27,2014-07-27,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-07-29 15:14:45 UTC,2020-11-30 11:22:30 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/807131,https://inaturalist-open-data.s3.amazonaws.com/photos/1017250/medium.JPG,,,,2,0,false,,Thiruvananthapuram,8.4875,76.9525,16539,,,,16539,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Amapola,Ipomoea carnea,Bush Morning Glory,Plantae,164081
811565,5f73528f-4c39-414e-82bc-5f2598d504ba,2014-08-01,2014-08-01,,Chennai,46285,vinothkumar,Vinoth Kumar Rajalingam,2014-08-01 08:46:11 UTC,2021-09-01 15:29:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/811565,https://inaturalist-open-data.s3.amazonaws.com/photos/1023247/medium.jpg,,Solanum torvum,,1,0,false,,"Sidco, sundarapuram, coimbatore",10.942281,76.984102,,,,,,,,false,,,,Coimbatore,Tamil Nadu,India,Tamil Nadu,Coimbatore,Turkey Berry,Solanum torvum,Turkey Berry,Plantae,63694
812843,5a1bf108-2977-40bd-8fa5-95bdb4cc7a0d,,,,Hawaii,11318,satishnikam,Satish Nikam,2014-08-02 10:50:14 UTC,2018-08-29 05:34:17 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/812843,https://inaturalist-open-data.s3.amazonaws.com/photos/1025017/medium.jpg,,,,1,0,false,,kurvande,18.701228,73.388553,7623,,,,7623,,,false,,,,Raigarh,Maharashtra,India,Maharashtra,Raigarh,trailing daisy,Sphagneticola trilobata,trailing daisy,Plantae,246102
847131,d73c6a54-508d-47be-becc-e2edbd741bcc,2014-08-25 13:42:57,2014-08-25,2014-08-25 08:12:57 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-08-25 08:39:22 UTC,2020-12-31 01:30:51 UTC,research,CC-BY,http://www.inaturalist.org/observations/847131,https://inaturalist-open-data.s3.amazonaws.com/photos/1072750/medium.JPG,,,,2,0,false,,Durgapur,23.499509,87.305228,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Caladium bicolor,Caladium bicolor,Heart of Jesus,Plantae,283377
1018700,0c79883b-c750-4dba-afdc-fb52001af99d,2014-09-19,2014-09-19,,Central Time (US & Canada),7943,vijaybarve,Vijay Barve,2014-10-14 11:41:43 UTC,2017-02-02 13:59:05 UTC,research,CC-BY,http://www.inaturalist.org/observations/1018700,https://inaturalist-open-data.s3.amazonaws.com/photos/1211265/medium.JPG,,"vijaybarve, diversityindia, Floraindia",Seen growing near a nusrcery,1,0,false,,"FRLHT Campus, Yelahanka, Bangalore, India",13.126235,77.547115,,,,,,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Santa Barbara daisy,Erigeron karvinskianus,Mexican Fleabane,Plantae,76923
1126522,806df07e-0d84-4fa7-9124-22a27bdd6c32,2014-11-24,2014-11-24,,Mumbai,8826,chiefredearth,Chief RedEarth,2014-12-11 13:37:38 UTC,2019-07-19 17:33:48 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1126522,https://inaturalist-open-data.s3.amazonaws.com/photos/1415983/medium.JPG,,,This small plant grows about 1 feet tall from the ground seen abundantly on each side of the road. These leaves have a  mosaic pattern.,2,0,false,,"Gavi, Pathanamthitta",9.440478,77.160347,3081,,,,3081,,,false,,,,Pattanamtitta,Kerala,India,Kerala,Pathanamthitta,Polka Dot Plant,Hypoestes phyllostachya,Polka Dot Plant,Plantae,164011
1145525,781bbb42-220f-4910-9a86-b0718a15a90d,2014-12-20 14:38:08,2014-12-20,2014-12-20 09:08:08 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2014-12-25 08:32:26 UTC,2022-04-30 21:27:37 UTC,research,CC-BY,http://www.inaturalist.org/observations/1145525,https://inaturalist-open-data.s3.amazonaws.com/photos/1442080/medium.JPG,,,,1,0,false,,Gayeshpur,22.976843,88.475823,,,,,,,open,false,,,Kolkata and its Outskirts,Nadia,West Bengal,India,West Bengal,Nadia,Physalis angulata,Physalis angulata,cutleaf groundcherry,Plantae,61374
1235636,930df103-850b-42d1-812f-7d7ef9e14bc7,dom feb 15 2015 12:05:51 GMT+0530 (GMT+5:30),2015-02-15,2015-02-15 06:35:51 UTC,Chennai,39797,paolaferruzzi,Paola Ferruzzi,2015-02-15 12:14:38 UTC,2023-03-07 21:11:25 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/1235636,https://inaturalist-open-data.s3.amazonaws.com/photos/1555411/medium.jpg,,,,1,0,true,3,"Thiruvananthapuram, IN-KL, IN",8.7221,76.717236,5,,,,5,,,false,,,,Thiruvananthapuram,Kerala,India,Kerala,Thiruvananthapuram,Candelabra Bush,Senna alata,Candelabra Bush,Plantae,81515
1237171,7b28d515-10c6-46bf-b1b7-3b61de60e393,lun feb 16 2015 16:21:21 GMT+0530 (GMT+5:30),2015-02-16,2015-02-16 10:51:21 UTC,Chennai,39797,paolaferruzzi,Paola Ferruzzi,2015-02-16 12:30:22 UTC,2019-11-07 00:13:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1237171,https://inaturalist-open-data.s3.amazonaws.com/photos/1557588/medium.jpg,,,,3,0,false,3,"Alappuzha, IN-KL, IN",9.483879,76.363912,5,,,,5,,,false,,,,Alappuzha,Kerala,India,Kerala,Alappuzha,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
1238952,67edfc79-c2af-44f7-ad6a-b4293f357945,mar feb 17 2015 11:45:18 GMT+0530 (GMT+5:30),2015-02-17,2015-02-17 06:15:18 UTC,Chennai,39797,paolaferruzzi,Paola Ferruzzi,2015-02-17 09:41:43 UTC,2023-09-01 15:04:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1238952,https://inaturalist-open-data.s3.amazonaws.com/photos/1560141/medium.jpg,,,,4,0,false,3,"Kottayam, IN-KL, IN",9.56766,76.483085,5,,,,5,,,false,,,,Kottayam,Kerala,India,Kerala,Kottayam,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
1258542,fb343565-e100-42a6-ae25-b5d56f698377,2015-02-24 13:53:51,2015-02-24,2015-02-24 08:23:51 UTC,New Delhi,34585,subhajit_roy,Subhajit Roy,2015-02-26 08:26:24 UTC,2024-12-27 08:21:09 UTC,research,CC-BY,http://www.inaturalist.org/observations/1258542,https://inaturalist-open-data.s3.amazonaws.com/photos/1580072/medium.JPG,,,,2,0,false,,Durgapur Barrage,23.479356,87.306141,,,,,,,,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Pistia stratiotes,Pistia stratiotes,water lettuce,Plantae,78589
1337695,c4b5b33a-145f-4165-a71c-a6d6721a786a,2015-03-08,2015-03-08,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-03-25 07:14:30 UTC,2020-03-07 09:40:58 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/1337695,https://inaturalist-open-data.s3.amazonaws.com/photos/1655950/medium.JPG,,,,1,0,false,,Bhagamandala,12.386219,75.529854,873,,,,873,,,false,,,,Kodagu,Karnataka,India,Karnataka,Kodagu,hairy senna,Senna hirsuta,hairy senna,Plantae,168840
1366968,dd712af1-dd5a-41da-9b2d-a0ba889b5b45,2015-03-16,2015-03-16,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-04-05 09:31:12 UTC,2021-09-02 01:42:14 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1366968,https://inaturalist-open-data.s3.amazonaws.com/photos/1691086/medium.JPG,,,,2,0,false,,Periyapatna,12.337361,76.098651,1776,,,,1776,,,false,,,,Mysore,Karnataka,India,Karnataka,Mysore,星茄,Solanum seaforthianum,Brazilian Nightshade,Plantae,169083
1370850,970c0d78-2ae2-454c-ac1f-e56a893b5fef,2015-03-16,2015-03-16,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-04-06 09:48:26 UTC,2021-07-13 09:27:23 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1370850,https://inaturalist-open-data.s3.amazonaws.com/photos/1695550/medium.JPG,,,,2,0,false,,Periyapatna,12.337361,76.098651,1776,,,,1776,,,false,,,,Mysore,Karnataka,India,Karnataka,Mysore,Brazilian Nightshade,Solanum seaforthianum,Brazilian Nightshade,Plantae,169083
1373995,bba15659-b795-4a5f-a70d-9876096f2bdc,2014-06-09,2014-06-09,,Hawaii,11318,satishnikam,Satish Nikam,2015-04-07 11:08:36 UTC,2019-06-09 03:17:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1373995,https://inaturalist-open-data.s3.amazonaws.com/photos/1698899/medium.jpg,,,,2,0,false,,kurvande,18.701228,73.388553,7623,,,,7623,,,false,,,,Raigarh,Maharashtra,India,Maharashtra,Raigarh,Common Lantana,Lantana camara,common lantana,Plantae,50333
1378457,ee2518f7-3dce-403b-806e-9125d32dc485,2015-03-18,2015-03-18,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-04-08 23:12:07 UTC,2020-03-03 05:09:41 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/1378457,https://inaturalist-open-data.s3.amazonaws.com/photos/1703365/medium.JPG,,,Very small flower seen on open fields.,1,0,false,,Bilikere,12.333134,76.454863,711,,,,711,,,false,,,,Mysore,Karnataka,India,Karnataka,Mysore,puncture vine,Tribulus terrestris,puncture vine,Plantae,64238
1399559,ceafc01a-ef0a-4d6e-8e62-53f58c648e9f,2014-10-30,2014-10-30,,Hawaii,11318,satishnikam,Satish Nikam,2015-04-17 10:12:06 UTC,2020-10-31 07:13:58 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1399559,https://inaturalist-open-data.s3.amazonaws.com/photos/1731128/medium.jpg,,,,1,0,false,,kurvande,18.701228,73.388553,7623,,,,7623,,,false,,,,Raigarh,Maharashtra,India,Maharashtra,Raigarh,Chinese Bur,Triumfetta rhomboidea,Chinese Bur,Plantae,170044
1402054,5acc639c-9aff-4183-a5ec-592ce907f6c3,2015-03-21,2015-03-21,,Mumbai,8826,chiefredearth,Chief RedEarth,2015-04-18 14:55:37 UTC,2020-03-03 05:06:37 UTC,needs_id,CC-BY-NC-ND,http://www.inaturalist.org/observations/1402054,https://inaturalist-open-data.s3.amazonaws.com/photos/1734304/medium.JPG,,,,1,0,false,,Srirangapattana,12.421556,76.693127,3294,,,,3294,,,false,,,,Mandya,Karnataka,India,Karnataka,Mandya,Guamúchil,Pithecellobium dulce,Madras thorn,Plantae,166920
